,Gene1,Gene2,weights_combined
1159,CBFB,NDUFB9,93346.40703729825
15022,GATA2,PDIA6,93322.81555821942
14831,GATA2,MYO5C,93321.60631320452
1702,CBFB,SMPDL3A,93310.08297263728
14010,GATA2,CRLF3,93278.06598183048
15515,GATA2,SPTBN1,93270.86308761146
14570,GATA2,IRF7,93263.41233571857
15357,GATA2,SENP7,93244.9206510812
30089,JUN,CORO1A,93244.42890172942
15837,GATA2,WARS,93234.12757601056
42727,SPI1,PECAM1,93226.11615538184
15777,GATA2,UBIAD1,93199.03693806342
41575,SPI1,CHCHD10,93159.97448170368
23222,HCFC1,TRIM30A,93156.87006721957
8109,ESR1,SLFN2,93148.05718409437
15425,GATA2,SLC25A46,93125.80626169685
13772,GATA2,B4GALT6,93122.8394804492
37259,MYC,YIPF6,93104.37402154635
15464,GATA2,SLC9A9,93102.85313893008
15333,GATA2,SCAMP1,93096.58909953624
36960,MYC,TAF12,93085.79154187658
36393,MYC,PF4,93076.56522795446
36781,MYC,SLBP,93073.29842939538
35855,MYC,IDH1,93062.63007677878
24056,HDAC2,ENG,93046.60436216794
14320,GATA2,GATM,93040.42304847274
35341,MYC,CRK,93032.25841820854
42365,SPI1,LSP1,93029.0830545941
13677,GATA2,ANKRD33B,93024.6653090864
13725,GATA2,ARL11,93020.20387095698
32188,MEIS1,BIN2,92992.10915431379
688,CBFB,GIMAP6,92968.69887285502
43357,SPI1,TM9SF2,92964.44363630425
43062,SPI1,SELPLG,92957.06815645998
32975,MEIS1,MS4A6B,92944.64728194116
27025,HNF4A,RHD,92936.52550993387
36365,MYC,PBLD2,92918.48771608906
15064,GATA2,PKD2,92909.01341629744
14591,GATA2,JAM2,92905.3406162212
42205,SPI1,IGSF6,92896.36685399029
15638,GATA2,TM4SF1,92891.6183140959
43368,SPI1,TMEM173,92888.55003357997
43487,SPI1,UBA2,92882.20151928364
36672,MYC,RPN1,92881.95834726415
35842,MYC,HSPD1,92862.94530627801
42839,SPI1,PRCP,92861.29725362608
22803,HCFC1,RGS18,92854.3764815859
7226,ESR1,IL31RA,92836.58624420212
42631,SPI1,NUBP2,92806.18909409927
30095,JUN,COX7A2,92802.0633905925
13961,GATA2,CLPX,92742.82860139626
36799,MYC,SLC25A37,92740.57704644446
41773,SPI1,DOCK11,92700.18248506034
31744,JUN,TMEM123,92691.96840281824
29657,IKZF1,ZFP871,92672.22438386471
35821,MYC,HNMT,92668.78265551727
13843,GATA2,CBX7,92653.0815909446
15155,GATA2,PRODH,92651.51182567682
15441,GATA2,SLC35B4,92643.8657919803
15126,GATA2,PPOX,92636.28735583118
15063,GATA2,PJA2,92628.8816689699
51222,EGR1,GGT5,92615.78384600382
36035,MYC,LRRC8C,92600.36441205489
6924,ESR1,FAAP100,92580.1586698577
36492,MYC,PPM1G,92570.703521372
35262,MYC,CIP2A,92562.43401037513
30386,JUN,FNTA,92557.58915246977
15798,GATA2,USP10,92555.78618769818
15831,GATA2,VPS33B,92512.12568290651
1252,CBFB,P2RY14,92509.9853954929
14305,GATA2,G2E3,92493.37862975667
14136,GATA2,E2F4,92475.77322407429
14329,GATA2,GCAT,92451.73102971027
27585,IKZF1,ARHGAP15,92449.39619637064
21435,HCFC1,ATP5G3,92412.66980991936
15809,GATA2,USP46,92390.8932370365
30736,JUN,LAPTM5,92384.5605443023
2067,CBFB,YPEL3,92374.44375114562
6992,ESR1,FSTL1,92352.01025579467
31866,JUN,UBA7,92341.68108031146
29859,JUN,B230219D22RIK,92339.34157261236
41929,SPI1,FES,92338.19834770965
28771,IKZF1,OTULINL,92323.612452801
15578,GATA2,TANGO2,92311.87921494665
41198,SATB1,ZFP932,92306.28608458457
29734,JUN,ADSL,92304.13672981902
42649,SPI1,NXPE2,92280.1366013177
36211,MYC,NCAPD2,92273.44535541497
14947,GATA2,NUP88,92272.63508325277
15820,GATA2,VEGFC,92259.506137377
42212,SPI1,IL15,92252.74802426656
14085,GATA2,DDX60,92249.26135352429
14677,GATA2,LRRC49,92243.5756487028
36355,MYC,PAQR7,92233.18445518154
29137,IKZF1,SEPT6,92232.92164816087
36522,MYC,PRMT5,92232.6718821859
14537,GATA2,IL18RAP,92225.42195180248
15635,GATA2,TLE2,92219.86393123723
36927,MYC,STIP1,92208.31441343152
16646,GFI1,GM973,92197.52087221725
31553,JUN,SLC44A2,92185.51246674318
13666,GATA2,ALS2CL,92169.61642099186
8153,ESR1,SPO11,92166.33775026762
31709,JUN,TFEC,92165.15615989993
7268,ESR1,ITM2A,92158.82967132494
1041,CBFB,MEMO1,92149.0098653114
43636,SPI1,ZFP932,92147.04695869645
31300,JUN,RAB31,92144.14375495659
31634,JUN,STAP1,92127.1197358324
36447,MYC,PLEC,92100.68775295351
2100,CBFB,ZFP61,92091.66953894937
7462,ESR1,MPEG1,92091.54280141003
28814,IKZF1,PDZK1IP1,92073.04520599254
7882,ESR1,RAG2,92070.76219205227
28704,IKZF1,NKG7,92063.9092080416
13968,GATA2,CNOT10,92057.7950558898
14805,GATA2,MTHFD1,92056.68345177674
14219,GATA2,F2R,92054.79072044912
33348,MEIS1,RESF1,92044.18661361544
14714,GATA2,MAT2A,92041.37636270648
14574,GATA2,ISG20,92038.3720272658
43035,SPI1,SARAF,92037.6539095449
43123,SPI1,SLC18A2,92008.37266045088
30268,JUN,ELMO1,92005.8797132258
30136,JUN,CTSD,91999.26693500616
29467,IKZF1,TRIM12A,91987.84867922575
8459,ESR1,VNN1,91984.92426921688
30621,JUN,IGSF6,91961.29957389653
7374,ESR1,MAGEH1,91953.29124626055
36783,MYC,SLC14A1,91950.30567032984
41327,SPI1,AP1M1,91939.60840533211
36135,MYC,MN1,91930.13079722016
15633,GATA2,TIPIN,91927.96269982083
15378,GATA2,SGCE,91919.95614587142
13923,GATA2,CHAMP1,91919.49047387812
10163,FOS,SERPINA3F,91916.66590026784
15957,GFI1,ABCG3,91912.68064517112
14629,GATA2,KMO,91905.57288994917
41941,SPI1,FKBP1A,91896.07694834567
35493,MYC,EIF3B,91887.34803784802
14902,GATA2,NIF3L1,91872.78807945276
35987,MYC,KPNA3,91852.17869603827
37057,MYC,TMEM50B,91835.42097623309
27752,IKZF1,CD84,91820.3929511706
14447,GATA2,HDAC7,91819.79911311777
36541,MYC,PSEN2,91811.85628704536
36133,MYC,MLLT3,91801.86453078307
41390,SPI1,ATP2A3,91779.59698818151
1680,CBFB,SLC44A2,91775.32045582183
37163,MYC,UBAP1,91772.79822477514
8038,ESR1,SH3TC2,91764.5126065516
23027,HCFC1,SPNS3,91743.16941679003
13659,GATA2,ALDH18A1,91738.63699118783
42571,SPI1,NDUFS1,91732.51783202948
32814,MEIS1,JPT2,91730.81302674134
28608,IKZF1,MS4A6C,91710.22563586403
35555,MYC,F2RL3,91682.77673812183
36300,MYC,NUDT9,91679.64662569492
36399,MYC,PGM1,91660.72243069469
36081,MYC,MCM3,91656.83371023418
1760,CBFB,STAP1,91651.73460746177
36556,MYC,PTDSS1,91630.21408599225
31536,JUN,SLC35A4,91621.26810063902
30254,JUN,EIF1A,91614.18914745351
15391,GATA2,SH3TC2,91605.58248535874
35590,MYC,FCGR2B,91602.58981867883
36599,MYC,RANGAP1,91598.03817047724
36666,MYC,RP2,91593.55486534176
35165,MYC,CCDC137,91580.53551125168
30518,JUN,H2-Q6,91574.71103413963
42450,SPI1,MGAT1,91556.77941355389
28172,IKZF1,GIMAP1,91553.09633263237
22746,HCFC1,QARS,91548.92361682051
1857,CBFB,TMEM123,91544.17811124655
15781,GATA2,UBR7,91533.41834807364
15863,GATA2,YBX1,91516.77432973227
35587,MYC,FBXW11,91515.15853423032
41203,SATB1,ZFP952,91510.46389701866
41280,SPI1,AFDN,91504.8200492195
35359,MYC,CTC1,91504.49701592032
35161,MYC,CBX5,91480.37191359067
14983,GATA2,PACS1,91468.35946410571
43453,SPI1,TSPAN3,91434.79118363262
50633,EGR1,ADORA2A,91427.5721439795
51980,EGR1,RETREG3,91427.31557411354
30235,JUN,DYNLT3,91415.60724486026
31974,JUN,ZFAND5,91398.03935494255
37217,MYC,VLDLR,91369.09573338347
42896,SPI1,PTPN7,91349.05229135789
1446,CBFB,PTP4A3,91345.88908841775
693,CBFB,GLRX5,91343.80664266902
4551,ELF1,CRIP1,91341.0554916443
15721,GATA2,TRIQK,91339.21810518812
41174,SATB1,ZFP160,91297.62473089457
14742,GATA2,METAP1D,91291.4191283269
32256,MEIS1,CD34,91289.25481569671
14908,GATA2,NOC4L,91285.99630285648
41966,SPI1,FUT8,91272.25903286437
940,CBFB,KLHL6,91268.26318307358
42909,SPI1,RAB18,91256.10766561047
36570,MYC,PWP1,91251.68234584143
30082,JUN,COMT,91247.85332010298
35284,MYC,CLIC4,91243.32398885865
31912,JUN,VAV1,91240.4463178674
12776,GATA1,PF4,91230.62872926363
30769,JUN,LRPAP1,91218.85551065157
13783,GATA2,BID,91201.48434691018
8042,ESR1,SHISA9,91172.33669999785
31326,JUN,RASAL3,91164.90007478635
27960,IKZF1,DOCK2,91162.14324221398
14887,GATA2,NET1,91133.82671278609
15893,GATA2,ZFP397,91122.16238043764
35750,MYC,GSTM5,91101.84017343984
15068,GATA2,PKM,91086.23803940573
31411,JUN,S100A10,91085.3999773651
27848,IKZF1,COX6B1,91076.89740782524
31364,JUN,RIN3,91076.11100952653
14111,GATA2,DNPEP,91072.8387033403
36724,MYC,SEH1L,91072.63718129972
14550,GATA2,INHBA,91072.20779289775
735,CBFB,GRAMD1A,91068.41232593321
42913,SPI1,RAB37,91063.87838713788
37090,MYC,TOR3A,91052.67417169493
41998,SPI1,GCNT2,91039.4349096333
13868,GATA2,CD274,91017.64906129501
28461,IKZF1,LBP,91010.28985452992
24204,HDAC2,GBP7,90989.37787200922
1161,CBFB,NDUFV1,90973.04909758885
37209,MYC,VDAC1,90972.35740042635
15113,GATA2,POT1A,90959.88320160935
36945,MYC,SUN1,90946.48271560481
30448,JUN,GLRX5,90920.65892414651
42704,SPI1,PCLAF,90917.11567428749
2110,CBFB,ZFP930,90908.94995607747
163,CBFB,ATP6AP2,90902.90355657895
1830,CBFB,TESPA1,90897.78877754697
35361,MYC,CTNNA1,90893.91322916864
26181,HNF4A,D630039A03RIK,90889.4127223187
42070,SPI1,GRINA,90880.44197071207
35676,MYC,GEMIN5,90849.30570993193
42147,SPI1,HMGB3,90848.01192642562
1749,CBFB,SSR2,90842.37562685594
41701,SPI1,CTSZ,90840.31392847539
29985,JUN,CD81,90834.22663232531
40380,SATB1,METTL27,90834.19444584292
36242,MYC,NELFB,90830.28583463916
40301,SATB1,KYAT1,90825.17712895958
30060,JUN,CLPTM1L,90820.91474718864
15526,GATA2,SSR1,90820.53461303204
36500,MYC,PPP1R9A,90790.92022857151
28725,IKZF1,NSD2,90774.03590597611
41137,SATB1,VSIR,90766.41799384594
1904,CBFB,TOMM22,90756.23726783712
42086,SPI1,GUSB,90740.7661688743
43575,SPI1,WSB1,90736.51402226673
41710,SPI1,CYC1,90723.74909512546
30627,JUN,IL17RA,90721.2482660584
36710,MYC,SCFD1,90720.2534982348
29442,IKZF1,TNFRSF26,90711.97874179127
29451,IKZF1,TOMM70A,90711.91534627734
35916,MYC,IRAK3,90709.02473247626
43517,SPI1,UROD,90699.44990203671
37030,MYC,TMC6,90695.46546816407
759,CBFB,H2-OB,90691.20650585917
15099,GATA2,POGLUT1,90681.53903386903
35457,MYC,DPY19L3,90673.83488774669
42682,SPI1,PADI4,90660.80714055117
35254,MYC,CHMP7,90648.61629635961
7223,ESR1,IL18RAP,90636.9096743862
29798,JUN,ARCN1,90616.44522743378
13869,GATA2,CD300A,90614.144279096
24293,HDAC2,GSTM1,90607.09283481649
41852,SPI1,EPRS,90584.54009580948
14622,GATA2,KLHL12,90583.50756843967
14690,GATA2,LYRM9,90581.55475040323
36414,MYC,PIDD1,90569.90558714414
21980,HCFC1,GM3604,90557.46517454446
15011,GATA2,PDE12,90549.80643563383
15048,GATA2,PIDD1,90544.27094758439
14334,GATA2,GDA,90510.50972806975
12993,GATA1,RHAG,90504.33843640158
15540,GATA2,STAT3,90503.05146533827
15521,GATA2,SRGAP3,90468.51662944765
28224,IKZF1,GRK3,90464.04593078363
389,CBFB,CST3,90445.31350389706
31073,JUN,P2RY14,90440.16202737494
28156,IKZF1,GBP8,90439.04696645991
51099,EGR1,EPX,90429.86723270232
31446,JUN,SELL,90424.29481279569
13949,GATA2,CLDN15,90417.89357727222
42764,SPI1,PITRM1,90412.89256488848
29850,JUN,ATP6AP1,90406.12262199628
14670,GATA2,LPCAT2,90392.37174770364
14669,GATA2,LPCAT1,90390.81700411308
14533,GATA2,IL12A,90369.67399344932
41528,SPI1,CD63,90366.07651561235
5257,ELF1,MS4A6B,90360.82962225396
15081,GATA2,PLEKHA2,90346.97623919498
31148,JUN,PIK3IP1,90346.67668097743
1329,CBFB,PITRM1,90344.89029772466
28622,IKZF1,MTREX,90335.48687249333
29006,IKZF1,RAMP1,90314.77062733243
15404,GATA2,SLAMF1,90305.62156185403
23195,HCFC1,TNFRSF26,90296.20852924563
36617,MYC,RCOR1,90293.4237132784
2018,CBFB,VAMP5,90267.42879599222
15772,GATA2,UBAP1,90250.21410548931
1515,CBFB,RGS19,90247.33502122374
13706,GATA2,ARAP1,90245.65502645809
6508,ESR1,BDH2,90225.50887161266
36029,MYC,LPP,90189.15953165201
14804,GATA2,MTFR1,90185.96639209037
32934,MEIS1,METTL27,90178.89746060643
6828,ESR1,DPP7,90152.46707824423
51386,EGR1,INSRR,90145.13332604535
37088,MYC,TOPORS,90137.51951091466
14429,GATA2,HACD3,90133.0525341414
14477,GATA2,HNRNPLL,90118.77442995958
36971,MYC,TBC1D2B,90099.48659463576
390,CBFB,CST7,90089.58062222334
41579,SPI1,CHMP3,90083.29603523132
42493,SPI1,MT1,90071.88907906252
35520,MYC,EPB41L4B,90067.31751342736
43216,SPI1,SPCS3,90064.40326407674
30265,JUN,ELANE,90061.74018239061
5132,ELF1,LIMD2,90047.51858958561
35988,MYC,KRT18,90040.13064173688
37307,MYC,ZFP934,90040.04863005759
37109,MYC,TRIM59,90030.79497890903
31025,JUN,NT5C3,89994.8699733967
31510,JUN,SLC18A2,89993.40238554115
36852,MYC,SMC4,89990.37005531699
12038,GATA1,EPX,89979.14696093113
15238,GATA2,RBM11,89958.85365445222
28303,IKZF1,HSD3B7,89917.46389762971
7645,ESR1,P3H1,89916.36276834732
14452,GATA2,HEBP1,89909.35722806703
28348,IKZF1,IGTP,89905.48918944421
30777,JUN,LTB,89904.18167679443
30803,JUN,MARCH5,89902.63639311124
36132,MYC,MLKL,89901.93412779697
30134,JUN,CTSB,89900.63356733194
36085,MYC,MCM7,89899.7539839887
14919,GATA2,NPRL3,89899.43541027419
15676,GATA2,TMEM97,89886.05109588597
36167,MYC,MTMR6,89868.24783052137
41640,SPI1,COQ8A,89868.19343319107
31079,JUN,PADI4,89863.44316449875
36482,MYC,POT1A,89863.42281005545
28792,IKZF1,PARVG,89818.76412639728
865,CBFB,IMMT,89816.14088176044
4557,ELF1,CRYZL2,89809.05601111845
15605,GATA2,TECPR1,89793.01433812673
36175,MYC,MYADM,89772.57437230245
23473,HDAC2,ACAP1,89767.0147320693
15389,GATA2,SH3BP5,89758.840022489
40531,SATB1,OAS2,89742.23723977219
8164,ESR1,SQOR,89736.85489108913
15141,GATA2,PREP,89732.95016182897
694,CBFB,GM2A,89721.48093553299
14001,GATA2,CPT2,89700.03015623771
42822,SPI1,PPID,89699.97477897558
35602,MYC,FGD2,89699.48146311955
28341,IKZF1,IFITM6,89698.17177102336
15200,GATA2,PYGM,89693.50323749284
22836,HCFC1,RPL41,89680.8189523857
899,CBFB,ITIH5,89680.38916613148
1521,CBFB,RIN3,89667.69355389141
29682,JUN,1700017B05RIK,89645.16105316239
23865,HDAC2,COX7B,89644.96437562106
15692,GATA2,TOLLIP,89643.66131253196
23924,HDAC2,CYBC1,89633.63486251367
15072,GATA2,PLAA,89586.63151502926
42683,SPI1,PAFAH1B2,89586.5417661809
35592,MYC,FCGRT,89579.17032957531
14760,GATA2,MGAT5,89573.21715728664
36405,MYC,PHB2,89570.77096675288
42737,SPI1,PGRMC1,89568.24310732681
43476,SPI1,TXN2,89559.90856048322
15377,GATA2,SFXN1,89541.74674354552
15874,GATA2,ZDHHC24,89504.27516976166
43646,SPI1,ZKSCAN3,89498.78289208462
41458,SPI1,CALU,89472.5146410858
15316,GATA2,RUNX2,89469.99570238349
36304,MYC,NUP85,89469.8624296715
36252,MYC,NFIA,89450.0497748121
1486,CBFB,RASAL3,89441.84865902783
1054,CBFB,MFNG,89439.51047432749
1704,CBFB,SMYD5,89432.2584483429
36223,MYC,NDE1,89429.95007907513
36370,MYC,PCNA,89420.47773011509
359,CBFB,CORO1A,89409.05013848531
42133,SPI1,HEXA,89404.06441675441
14027,GATA2,CTC1,89398.50754057254
36123,MYC,MICU1,89393.6325737551
31578,JUN,SMYD5,89387.737510432
30491,JUN,GRINA,89387.66844747409
41643,SPI1,CORO7,89385.39231588285
15158,GATA2,PRPS1,89380.58667966888
35428,MYC,DGLUCY,89375.63784445367
14141,GATA2,ECE1,89374.57800878753
27480,IKZF1,6720489N17RIK,89352.18018786848
36091,MYC,MDN1,89347.00893406871
41459,SPI1,CAMK1,89343.19336791316
15309,GATA2,RRM1,89337.49699861094
2020,CBFB,VAV1,89334.49310056031
8463,ESR1,VPS26C,89328.83653504736
23444,HDAC2,5430427O19RIK,89327.09609110776
14949,GATA2,NUPR1,89326.59877179988
25798,HDAC2,ZBTB38,89300.22820371526
36031,MYC,LRRC14,89272.02292195513
42429,SPI1,MEIS1,89266.58683042834
27560,IKZF1,ANXA1,89251.3742767846
636,CBFB,FNTA,89250.42805375623
42023,SPI1,GM3604,89246.11541801826
15289,GATA2,RNF38,89236.21334006706
35370,MYC,CTSF,89199.27172810267
13948,GATA2,CLDN12,89197.104403468
36987,MYC,TCP11L2,89195.71105435942
31459,JUN,SERPINB1A,89178.01057300642
41576,SPI1,CHCHD2,89175.56882599811
35381,MYC,CUL4A,89169.81586661804
1011,CBFB,MARCH5,89157.38474304425
15549,GATA2,STRAP,89155.02117478268
15120,GATA2,PPIL4,89133.62279560644
14652,GATA2,LDHD,89128.36520858527
15775,GATA2,UBE2G2,89121.12476017322
15033,GATA2,PGM1,89103.24145346257
15172,GATA2,PSMD1,89093.85290521046
35996,MYC,LAPTM4B,89088.80199607534
31287,JUN,PTPRE,89084.86190852869
23386,HCFC1,ZFP275,89083.4554171467
14309,GATA2,GABBR1,89081.29478306841
14042,GATA2,CTSS,89076.51788971774
41476,SPI1,CASP12,89073.69554110666
37224,MYC,VPS33B,89073.56149233735
41708,SPI1,CYB5R3,89064.1218457507
14667,GATA2,LONP1,89028.00538318937
36348,MYC,PAFAH2,89022.72791977985
36658,MYC,RNF145,89021.10818911354
35787,MYC,HCFC1,89013.95267009395
43506,SPI1,UCP2,89011.83996331037
14975,GATA2,OTUD6B,89010.77551943708
27821,IKZF1,CNN2,89002.01858868664
14791,GATA2,MR1,89000.98138590046
646,CBFB,FUT7,88988.62443559109
25312,HDAC2,SIGLECG,88984.32537795951
13957,GATA2,CLIC4,88979.59802840142
13726,GATA2,ARL6IP6,88965.92079130773
36296,MYC,NUDCD3,88952.15003542906
68,CBFB,ALDH9A1,88952.03549844451
28821,IKZF1,PGLYRP2,88941.31386213217
5069,ELF1,JPT2,88931.96458457707
42040,SPI1,GNG2,88927.72214888403
37287,MYC,ZFP397,88915.24477974063
13942,GATA2,CKS1B,88914.89215384779
15175,GATA2,PSMD6,88909.90495701626
37210,MYC,VDAC2,88908.91621182075
31648,JUN,STT3A,88900.23935630254
35533,MYC,ERLIN1,88878.81792551486
220,CBFB,CAPG,88875.88009207202
42089,SPI1,GYPC,88866.91051127283
30191,JUN,DEPP1,88865.89780048303
42951,SPI1,RCSD1,88853.14408053935
7307,ESR1,KMO,88850.92063189486
953,CBFB,LAPTM5,88847.06379234724
333,CBFB,CLPTM1L,88831.8655917951
41406,SPI1,B2M,88822.83586589739
6920,ESR1,F13A1,88817.06758052022
362,CBFB,COX4I1,88807.53385725728
15882,GATA2,ZFP24,88770.33855411952
15690,GATA2,TNPO1,88762.730074616
41626,SPI1,COA5,88738.56527973666
15286,GATA2,RNF145,88734.8873959195
41434,SPI1,BSG,88731.63114045847
28561,IKZF1,METTL27,88727.97386988862
36982,MYC,TCF12,88718.86781363859
30626,JUN,IL15,88708.88316568035
1665,CBFB,SLC35A4,88707.06498341494
25655,HDAC2,TSPAN13,88704.59493458981
36992,MYC,TEK,88704.45426100028
35277,MYC,CLEC12A,88698.41956826457
42254,SPI1,ISYNA1,88695.08474666168
7903,ESR1,RBSN,88675.77658732163
43293,SPI1,TALDO1,88670.15749199816
35404,MYC,DCAF4,88664.50773887087
47486,TCF12,SIGLECG,88655.8154858448
46479,TCF12,GM3604,88630.34466947184
30306,JUN,ETNK1,88628.8391974656
30154,JUN,CYFIP2,88622.96021317372
35640,MYC,FZR1,88616.51040355611
43236,SPI1,SRM,88594.16204145097
15640,GATA2,TM7SF3,88594.11174800787
36064,MYC,MAPK9,88592.91154283534
27550,IKZF1,ANGPT1,88592.72306290646
35248,MYC,CHAMP1,88592.40580414628
511,CBFB,EIF1A,88587.03207977534
32622,MEIS1,GGTA1,88560.83582326511
35145,MYC,CAPN7,88534.34836950312
13662,GATA2,ALDOC,88531.53144077852
42152,SPI1,HNRNPDL,88527.52810329528
30519,JUN,H2-Q7,88513.6421836759
31782,JUN,TNFAIP8,88508.2293743499
41389,SPI1,ATP1B3,88507.60836659276
524,CBFB,ELMO1,88505.07687932193
31723,JUN,THUMPD1,88499.52744165354
35999,MYC,LAX1,88499.46606857094
15875,GATA2,ZDHHC6,88496.14036928731
15631,GATA2,TIMP3,88488.80979081205
41253,SPI1,ACAA2,88473.08195461755
14938,GATA2,NUDCD3,88467.83201859752
15593,GATA2,TBXA2R,88449.82102763063
43224,SPI1,SPPL2A,88449.7927524396
15669,GATA2,TMEM43,88433.44739947894
24205,HDAC2,GBP8,88424.14977894463
21671,HCFC1,CRYZL2,88421.12751863402
53,CBFB,ADSL,88416.9017422243
31000,JUN,NMT2,88403.31410841868
39720,SATB1,BCLAF3,88399.19642152409
31260,JUN,PSAP,88389.94179319385
14025,GATA2,CSTF1,88388.08944516329
13798,GATA2,BTLA,88383.56792032506
34990,MYC,ANKRD44,88379.16176933331
15658,GATA2,TMEM186,88369.64282555752
27527,IKZF1,AFAP1L1,88364.14701548334
13653,GATA2,AK1,88351.03847834111
43100,SPI1,SHISA5,88345.73822667358
366,CBFB,COX7A2,88314.39609030317
14816,GATA2,MYADM,88303.14186057808
15256,GATA2,REXO4,88301.95514807901
402,CBFB,CTSD,88301.03373008216
31455,JUN,SERP1,88290.04222458067
13634,GATA2,ADAMTSL5,88283.17054073616
13776,GATA2,BAP1,88266.81193426167
35511,MYC,EMID1,88263.21092340558
36352,MYC,PANX1,88260.77107594618
13689,GATA2,AP1B1,88233.74171189839
14984,GATA2,PACSIN2,88231.5936120583
33350,MEIS1,RETREG2,88222.91731030913
13863,GATA2,CCT8,88197.89999009109
42164,SPI1,HSP90B1,88193.57757920762
14525,GATA2,IGF1,88192.55978384528
35930,MYC,ITGAL,88175.71129589097
42860,SPI1,PRPF39,88174.97337688469
15387,GATA2,SH2D5,88161.90805151174
30968,JUN,NDUFA10,88155.98239041251
36503,MYC,PQLC1,88133.33176060878
14705,GATA2,MAPK1,88130.50523531805
31395,JUN,RPS27L,88105.5836968795
14275,GATA2,FGL2,88099.7333295669
4336,ELF1,BIN2,88086.98580212682
13977,GATA2,COG7,88085.22238938841
589,CBFB,FAM234B,88084.55984108787
15746,GATA2,TUBA4A,88081.57963266659
983,CBFB,LRPAP1,88040.2439341894
370,CBFB,CPQ,88039.27577958694
43306,SPI1,TBC1D9B,88033.96506603018
21441,HCFC1,ATPIF1,88014.36796066491
37175,MYC,UBXN2B,88009.89051463762
35724,MYC,GPR146,87983.90648091033
15745,GATA2,TUBA1B,87977.18648694159
25839,HDAC2,ZFP871,87977.13033917222
52008,EGR1,ROBO4,87966.51795807185
1567,CBFB,S100A10,87962.35315635965
29751,JUN,ALDH9A1,87953.36893765142
15268,GATA2,RHOF,87950.2375980387
15461,GATA2,SLC6A15,87926.36815296249
15725,GATA2,TRMT6,87915.22206847757
718,CBFB,GP9,87911.17796543796
7685,ESR1,PDGFD,87900.85327706234
43194,SPI1,SNAP23,87899.98425495824
14481,GATA2,HPCAL1,87897.52653273198
162,CBFB,ATP6AP1,87896.67391346872
35479,MYC,EDEM1,87875.93810510187
14680,GATA2,LRRC8C,87865.93594557322
28459,IKZF1,LARS2,87865.12570566383
24928,HDAC2,PDZK1IP1,87862.59769702888
36468,MYC,POGLUT1,87859.38541449496
14068,GATA2,DCAF11,87842.47959662013
30776,JUN,LSP1,87834.55475144133
43396,SPI1,TMUB2,87815.66274488604
31017,JUN,NRROS,87798.83193646368
36093,MYC,MECOM,87780.28514980277
31302,JUN,RAB37,87774.27142205783
35242,MYC,CERK,87759.8642416552
15840,GATA2,WDR4,87758.29060673369
25427,HDAC2,SPNS3,87737.61569670997
1172,CBFB,NFAM1,87732.73611196
7758,ESR1,PLXNA1,87732.39790180097
35047,MYC,ASB8,87731.91192762452
474,CBFB,DOCK11,87726.22390222822
5669,ELF1,RESF1,87724.70978951927
31747,JUN,TMEM14C,87722.48283649697
4421,ELF1,CD34,87719.54004169641
30176,JUN,DDOST,87716.86283829722
31122,JUN,PEAR1,87712.33058168455
34914,MYC,ABCD1,87710.50004501863
41245,SPI1,ABHD16A,87706.05751277004
14619,GATA2,KLF3,87700.7951372377
22688,HCFC1,PRELID3B,87696.45710766016
30982,JUN,NEURL3,87695.03031072875
36510,MYC,PRDM5,87669.11831850132
35086,MYC,BACE1,87658.8053498284
25636,HDAC2,TRIM12A,87653.18700031747
30167,JUN,DARS,87651.10626949956
35123,MYC,C1QBP,87639.54627380434
6584,ESR1,CCR7,87637.02243198385
14832,GATA2,MYOF,87635.8338941716
330,CBFB,CLEC4E,87629.74638273762
23751,HDAC2,CD84,87622.93746502903
15486,GATA2,SNRNP200,87612.3550127027
2116,CBFB,ZFP952,87603.33220245107
24643,HDAC2,METTL27,87602.91228590348
15788,GATA2,UNC119B,87602.84629103294
22150,HCFC1,INKA1,87588.7389227836
13640,GATA2,ADK,87580.28373187344
2358,E2F4,CCL9,87579.365187059
14152,GATA2,EHD3,87568.68699707242
35181,MYC,CCR2,87556.93317551515
53239,IRF8,MS4A3,87553.34362139073
13641,GATA2,ADO,87533.92683602376
15536,GATA2,STAMBPL1,87516.54675549944
42366,SPI1,LTB,87514.08285385478
15670,GATA2,TMEM50B,87510.38786784605
24823,HDAC2,NSD2,87492.07232385004
13767,GATA2,AXL,87489.004510347
35005,MYC,AP3S1,87486.06825028677
15180,GATA2,PSMF1,87481.92930038422
14179,GATA2,EML4,87462.22837073194
43511,SPI1,UNC93B1,87459.48393344267
43079,SPI1,SERPINF1,87457.65067262982
36287,MYC,NSUN2,87442.15099601755
