,Gene1,Gene2,weights_combined
54029,SPI1,MS4A2,319441.45474832476
14192,GATA1,HCK,319405.2751120634
39648,MYC,HEMGN,319374.21444676694
13558,GATA1,ATAD2,319359.7743032934
36015,MEIS1,ATP5G3,319353.80117274466
15410,GATA1,UNK,319305.9356499843
14142,GATA1,GPKOW,319289.180552863
35142,JUN,QARS,319216.789029975
15789,GATA2,CCL6,319175.5584571317
14879,GATA1,RAB18,319107.0383537071
14953,GATA1,RNF38,319105.6884169723
13474,GATA1,AGPS,319078.66983026365
10473,ESR1,ZFP61,318917.537229706
13992,GATA1,EXT2,318883.0481157698
15020,GATA1,SERP1,318871.05750124226
14182,GATA1,HACE1,318828.1771578988
15343,GATA1,TRIQK,318733.9992186295
13591,GATA1,BCAP29,318717.44264161633
15007,GATA1,SEC14L1,318635.6920611124
24322,HCFC1,MTREX,318601.7487029573
15425,GATA1,USP4,318589.3376158776
14658,GATA1,ORC5,318536.8091952818
15215,GATA1,TAF12,318531.746932526
15429,GATA1,VAMP5,318478.06709530344
16726,GATA2,MPO,318448.89070810744
14634,GATA1,NUDCD3,318433.99563131144
14074,GATA1,FTSJ3,318424.10932992946
15428,GATA1,VAMP3,318375.92849970044
13490,GATA1,ALS2CL,318309.0073712695
15063,GATA1,SLC18A2,318231.48526906746
13604,GATA1,BTAF1,318204.4269783373
13773,GATA1,CNST,318191.7812474532
26040,HDAC2,FAM107B,318131.916501532
14401,GATA1,LRRC49,318085.2752094726
15192,GATA1,STRN3,318081.7018475273
16166,GATA2,FAM107B,318067.6424256153
39224,MYC,CTSZ,317948.9011506382
37230,MEIS1,RPL41,317928.9492199919
14911,GATA1,RBM33,317915.26258891996
14843,GATA1,PSEN1,317894.5370896373
14804,GATA1,PPOX,317892.1945523621
9178,ESR1,INSRR,317746.34702058084
13538,GATA1,ARHGEF18,317725.99351788434
39339,MYC,EIF3A,317723.3792411649
34270,JUN,GBP7,317628.61155375506
53550,SPI1,GGT5,317556.4483380434
15528,GATA2,2210016L21RIK,317503.6035802777
14622,GATA1,NRF1,317497.69539360184
34407,JUN,HK3,317483.9989893017
14549,GATA1,NAPRT,317479.43154365924
30003,IKZF1,FAM107B,317467.06296061014
13698,GATA1,CDC6,317440.12456226104
39736,MYC,IL1RL1,317397.1575757063
14457,GATA1,METAP1,317296.77319222246
14365,GATA1,LANCL2,317245.8924885236
36143,MEIS1,CHIL5,317208.0436167764
13715,GATA1,CENPE,317185.2247434969
25060,HCFC1,TENT5A,317144.3388902827
55655,STAT3,CTLA2B,317129.64644202555
15397,GATA1,UBE2G2,317064.2068856164
14558,GATA1,NCAPG2,317037.30741097266
15081,GATA1,SLC29A1,317024.0264157426
40275,MYC,PITPNC1,316961.52455296885
26176,HDAC2,GM4951,316794.3199223029
14201,GATA1,HECTD3,316794.298946682
14476,GATA1,MICU1,316777.2659214094
14049,GATA1,FGFR3,316751.4583073601
15015,GATA1,SELPLG,316598.12137588556
39567,MYC,GP9,316269.46859124594
13932,GATA1,EFNA1,316223.19629978115
52935,SPI1,ATP5F1,316223.18250055757
53147,SPI1,CLEC1A,316183.6389485718
14739,GATA1,PIP4K2B,316144.97937720094
15194,GATA1,STT3B,315983.30460118724
9299,ESR1,LY6A,315963.6018047028
14000,GATA1,F2RL3,315913.58433923253
41092,MYC,WSB1,315864.97490930225
13614,GATA1,BYSL,315853.6312665948
9607,ESR1,PBLD2,315709.17889775225
13956,GATA1,ELP3,315704.7014815193
20020,GFI1,ZFP658,315638.82146641065
15189,GATA1,STK38,315536.23731780966
13498,GATA1,ANKFY1,315502.3896393834
13897,GATA1,DNPEP,315495.4811396225
34895,JUN,OAS2,315487.45347359043
33778,JUN,CASP4,315435.57798398077
15378,GATA1,TXNDC11,315360.26909401483
15535,GATA2,9530068E07RIK,315303.8838841855
14511,GATA1,MTHFD1,315297.37792377773
14623,GATA1,NRROS,315272.88054244174
39022,MYC,CCND3,315244.94191268063
11110,FOS,FCGR3,315244.4891332506
39607,MYC,GYPC,315239.80498061096
54195,SPI1,OAS2,315229.544554927
39727,MYC,IKZF2,315219.68091683264
14137,GATA1,GORASP1,315061.8536675613
13697,GATA1,CDC45,315039.2620792629
14620,GATA1,NR2C1,314949.5309904144
25179,HCFC1,TSPAN8,314894.7488047927
15305,GATA1,TMX1,314891.5035628251
14471,GATA1,MFSD8,314885.329587464
14720,GATA1,PGM2L1,314871.631700007
13826,GATA1,CTR9,314866.39076915395
53161,SPI1,CNN2,314786.60336825805
14865,GATA1,PTPN12,314746.8618120839
39528,MYC,GGTA1,314704.9550276403
56594,STAT3,NXPE2,314701.8391874032
13776,GATA1,COG6,314601.00908868364
13738,GATA1,CIPC,314567.85623063566
40097,MYC,NFE2,314529.87567276915
33620,JUN,ANXA1,314529.7394185985
15396,GATA1,UBE2CBP,314527.6162047295
52797,SPI1,ACAP1,314421.0257789977
13892,GATA1,DNAJC10,314359.64834129
41008,MYC,UBA7,314344.5224537586
18347,GFI1,DGLUCY,314313.9933894232
15360,GATA1,TTC21B,314235.1365295074
13747,GATA1,CLCN3,314205.4776253614
14061,GATA1,FLOT2,314200.89181086497
34130,JUN,ENG,314121.5641224338
40509,MYC,RNF4,313975.40475761465
14836,GATA1,PRR5L,313892.9275672133
35340,JUN,SIGIRR,313854.0914546691
14876,GATA1,PYGM,313806.82939634257
24129,HCFC1,JPT1,313793.98158355657
13831,GATA1,CTSF,313774.3713586728
14263,GATA1,IFITM3,313703.1224918859
14800,GATA1,PPM1F,313702.5070795508
14157,GATA1,GRINA,313592.88427587366
15325,GATA1,TOR1AIP2,313513.4365286233
39669,MYC,HNRNPAB,313502.7275701064
38976,MYC,CACYBP,313474.6597969419
13636,GATA1,CAR2,313466.14903888066
13532,GATA1,ARHGAP18,313444.4507910684
38742,MYC,1700017B05RIK,313280.9392040446
15416,GATA1,USP10,313253.4148910709
14628,GATA1,NSUN3,313071.4315080015
14884,GATA1,RAB38,312970.9406292956
16896,GATA2,OASL2,312945.54217565904
14171,GATA1,GYPC,312926.2537529687
40918,MYC,TNFAIP8,312917.99112219055
13546,GATA1,ARL8B,312902.4114879892
23971,HCFC1,GYPA,312808.27415735146
15210,GATA1,SZT2,312780.61940168723
13926,GATA1,EDC3,312772.5197812779
15291,GATA1,TMEM229B,312740.0418915974
40188,MYC,P4HB,312693.15766753076
40716,MYC,SNRPB,312539.8970344403
13611,GATA1,BUB1,312450.6591300612
13979,GATA1,ERLIN1,312330.17727647244
14500,GATA1,MPP5,312323.90404105734
52861,SPI1,ANXA1,312277.2749116163
15241,GATA1,TEAD2,312112.7183500906
15232,GATA1,TBXA2R,312099.7351350227
23894,HCFC1,GBP8,311999.75453817844
14889,GATA1,RACGAP1,311881.56153625186
54142,SPI1,NKG7,311839.9654647022
15292,GATA1,TMEM33,311750.99486117304
13654,GATA1,CCDC50,311642.02717385243
25349,HCFC1,ZFP871,311585.9670076465
15135,GATA1,SNUPN,311533.6550468561
15246,GATA1,TESPA1,311393.4601465358
10744,FOS,CCL9,311278.5879590439
13712,GATA1,CDT1,311274.38778571435
13814,GATA1,CSGALNACT1,311194.0069939562
14907,GATA1,RASSF4,311081.94239294966
39328,MYC,EEF1E1,311072.79982694035
17654,GATA2,TRIM30D,311042.65043948306
36837,MEIS1,MUC13,310993.5413883817
15181,GATA1,STARD4,310976.54806757433
15722,GATA2,BIN2,310804.1238073127
14478,GATA1,MINPP1,310746.2647422111
14561,GATA1,NCF1,310730.00594536006
15200,GATA1,SUMF1,310657.2880297734
13952,GATA1,ELMOD2,310649.36707746127
29587,IKZF1,BC005561,310540.3475226242
15458,GATA1,WDR62,310511.951458654
14918,GATA1,RDH10,310464.6441169005
14945,GATA1,RNF125,310464.0882605979
40638,MYC,SLC18A2,310421.1508669617
36606,MEIS1,IFI27,310238.75160828285
24311,HCFC1,MT2,310230.35731102177
53556,SPI1,GIMAP6,310222.6851654403
14649,GATA1,OAS3,310169.0476759817
34526,JUN,ITM2A,310142.54335385124
14808,GATA1,PPP1R9A,310134.7434013069
14643,GATA1,NUP88,310097.4216209894
25803,HDAC2,COX7B,309852.1227257737
13537,GATA1,ARHGDIB,309848.85459367273
14112,GATA1,GHR,309802.65896452445
13896,GATA1,DNM1L,309777.8836550371
53238,SPI1,CTSG,309756.1246564374
54611,SPI1,SEPT6,309661.8901145045
29788,IKZF1,COX7B,309609.57812677405
54461,SPI1,RAB7B,309585.40040774754
35565,JUN,THA1,309451.9990842537
40936,MYC,TOR1AIP2,309432.3708806342
34298,JUN,GM5431,309350.45088590943
14814,GATA1,PRCP,309275.21088938863
39389,MYC,ETNK1,309129.53019980213
40400,MYC,PSMG2,308944.2034598229
25160,HCFC1,TRIM30A,308872.11706517974
53748,SPI1,IGSF6,308834.5098653444
34467,JUN,IGFBP4,308832.1365459874
15249,GATA1,TFG,308796.5392048059
26610,HDAC2,MMRN1,308795.29196211684
15272,GATA1,TM9SF2,308763.8627950174
41053,MYC,VARS,308542.14584875765
19217,GFI1,PIMREG,308466.9109518012
13904,GATA1,DPP8,308416.7305340431
40863,MYC,TIMM29,308391.05649623275
54030,SPI1,MS4A3,308356.88007475424
14034,GATA1,FCGRT,308296.54646061646
15448,GATA1,VPS41,308236.255903795
56416,STAT3,MNDAL,308157.06130007934
15442,GATA1,VOPP1,308126.35517196654
14805,GATA1,PPP1CB,308125.2236073505
13768,GATA1,CNOT10,308077.97582162946
53736,SPI1,IFI44,308034.3658748264
15145,GATA1,SPC25,307981.6141611714
25351,HCFC1,ZFP932,307969.38956550264
25570,HDAC2,BC005561,307949.00813088805
9030,ESR1,GRK3,307935.4475147715
14521,GATA1,MXD3,307850.7894099521
14465,GATA1,MFN2,307791.25322954135
30013,IKZF1,FAM234B,307716.25213976763
14750,GATA1,PLA2G15,307715.1406201067
38864,MYC,AQP9,307678.13505785546
14290,GATA1,INO80D,307647.12763108127
54457,SPI1,RAB38,307644.0280504369
38969,MYC,BZW1,307643.7123171821
40689,MYC,SLC7A4,307548.2289303604
35526,JUN,TBC1D10C,307512.42298892594
13521,GATA1,APLP2,307420.8941159227
33722,JUN,BCLAF3,307419.2453579072
14728,GATA1,PHF8,307401.37958929926
33638,JUN,APOE,307381.687943986
36212,MEIS1,CRYZL2,307347.85113513813
14087,GATA1,GANAB,307321.514949822
34425,JUN,HSD3B7,307272.7053601881
13955,GATA1,ELP2,307252.5093602562
14676,GATA1,PAFAH1B2,307241.8885344744
52967,SPI1,BIN2,307165.1602480903
30971,IKZF1,RESF1,307125.4732092728
13644,GATA1,CAST,307110.48807494174
14588,GATA1,NEO1,307048.56965323415
39464,MYC,FLNA,306877.4621097924
39411,MYC,FAM111A,306816.40146364406
40474,MYC,REXO2,306798.26332721225
14681,GATA1,PANX1,306619.9051838748
15490,GATA1,ZFP110,306587.40744218347
35357,JUN,SLC18A2,306520.97885178326
39773,MYC,ISYNA1,306388.73862932407
26377,HDAC2,INKA1,306302.24731798156
49090,SATB1,F830016B08RIK,306287.3413305417
33941,JUN,COX6B1,306273.08339904645
40601,MYC,SGMS1,306142.13941094617
14576,GATA1,NDUFA10,306128.9649566133
14614,GATA1,NOXA1,306071.63234940224
14044,GATA1,FGD2,306062.73864856065
14662,GATA1,OSGIN1,306042.01314927795
13959,GATA1,EMID1,306024.3647116703
15208,GATA1,SYNJ1,305986.03047880164
24310,HCFC1,MT1,305965.46711300936
8977,ESR1,GGTA1,305959.6788244723
24730,HCFC1,RESF1,305922.67256842623
15161,GATA1,SPTLC1,305882.6015024963
14586,GATA1,NEK8,305837.8153661153
14041,GATA1,FEM1B,305810.59825929865
13530,GATA1,ARHGAP12,305744.5903233648
13447,GATA1,ABI1,305731.92474046984
39604,MYC,GUSB,305720.75210704125
14770,GATA1,PLSCR4,305688.8458770183
39263,MYC,DDX39,305649.0468903155
3346,E2F4,PCLAF,305647.40550740785
13486,GATA1,ALDOC,305647.27576638805
14026,GATA1,FBXO3,305593.0202208521
14016,GATA1,FAM214A,305511.28949235886
30585,IKZF1,NAIP5,305502.7023578868
15303,GATA1,TMSB4X,305484.7672059205
14729,GATA1,PHTF2,305415.18590804137
14943,GATA1,RNF115,305396.7830940231
39291,MYC,DNAJC9,305349.88679483236
14432,GATA1,MARVELD1,305336.3932771477
41054,MYC,VAV1,305247.0951953754
39517,MYC,GCLM,305239.83994080266
13659,GATA1,CCNB2,305232.7459287234
13860,GATA1,DCAF11,305176.9419263445
39149,MYC,COA5,305123.8882627959
14537,GATA1,MYO5C,305058.5643859013
15515,GATA1,ZMYM3,305024.3792232913
39663,MYC,HMBS,304979.81585356215
40970,MYC,TSPAN3,304979.4451471241
13531,GATA1,ARHGAP15,304906.51783512905
19247,GFI1,PLPPR3,304887.5751601176
55416,STAT3,BTNL9,304837.9685896179
39479,MYC,FRRS1,304823.8543592804
13928,GATA1,EDRF1,304811.30759129784
40710,MYC,SNAP23,304717.99119219405
13801,GATA1,CRBN,304681.2769205109
14483,GATA1,MLH3,304659.79704481753
65505,BTAF1,GM973,304533.6598413041
15289,GATA1,TMEM206,304524.54529518826
14019,GATA1,FAM76B,304499.650873636
14169,GATA1,GYG,304483.0545926013
14468,GATA1,MFSD10,304451.986195688
52936,SPI1,ATP5G1,304346.0861049304
41039,MYC,USP14,304312.59722318663
15716,GATA2,BC005561,304307.320650075
14373,GATA1,LCN2,304298.21251997567
13722,GATA1,CEPT1,304212.9481335588
14991,GATA1,SASH3,304197.1657849671
13793,GATA1,COX7A2,304149.1834748462
14777,GATA1,PNO1,304145.3718887712
15203,GATA1,SUPT7L,304051.8292138478
14102,GATA1,GCLM,303884.13927855954
40651,MYC,SLC25A5,303745.01918754494
14247,GATA1,IARS,303678.4525945864
52850,SPI1,ANGPT1,303667.0973433632
11801,FOS,PHETA2,303536.13580394123
34408,JUN,HLF,303531.1994394683
15209,GATA1,SYNRG,303513.2640126599
13906,GATA1,DPY19L3,303500.73739384057
27327,HDAC2,SMIM1,303323.3209175892
14118,GATA1,GMCL1,303308.0339249354
54022,SPI1,MPO,303231.12300716684
53080,SPI1,CD9,303168.4699023939
14218,GATA1,HMGB2,303132.42303733504
14184,GATA1,HARS,303083.92457493313
14360,GATA1,KPNA1,303066.03791319585
35779,JUN,VSIR,303051.07581296907
13570,GATA1,ATP1B3,302834.2656870221
15385,GATA1,TYROBP,302761.6271794786
9356,ESR1,MEFV,302685.41922821145
35811,JUN,YPEL3,302630.4548048598
54763,SPI1,SPNS2,302518.56227973325
15130,GATA1,SNAPC3,302496.8807633542
13454,GATA1,ACCS,302291.4918595431
14067,GATA1,FNTA,302280.61295762076
53294,SPI1,DEPP1,302251.151740338
36777,MEIS1,MESD,302241.60523718764
34003,JUN,CYP2J6,302199.81114376854
24930,HCFC1,SMIM5,302189.6879767742
14670,GATA1,P2RY14,302073.35796479386
8742,ESR1,DGLUCY,302041.0623282404
38941,MYC,BCAP29,302023.3260942183
13899,GATA1,DOCK11,301888.23796401697
39650,MYC,HERPUD1,301861.64512917853
41051,MYC,VAMP3,301834.768912422
53433,SPI1,FAM107B,301807.55513568036
40672,MYC,SLC38A5,301767.45921488985
14306,GATA1,IRGM2,301728.2506089219
13559,GATA1,ATG12,301642.76785038615
37565,MEIS1,TRIM30A,301640.3413324915
13693,GATA1,CD93,301618.905733396
30544,IKZF1,MS4A4C,301614.47321601975
13748,GATA1,CLCN4,301532.78771051444
27098,HDAC2,RESF1,301471.57216717023
17646,GATA2,TREML2,301354.4538019206
23563,HCFC1,CMAH,301331.8081332644
34971,JUN,PF4,301238.1320832014
14938,GATA1,RLF,301211.7806957624
13502,GATA1,ANKRD44,301193.31832571176
39588,MYC,GRINA,301165.3260434184
25816,HDAC2,CRIP1,301151.600808509
39030,MYC,CCT2,301148.5648166135
14820,GATA1,PRIM1,301110.97218488355
41152,MYC,ZFP930,301083.26752545923
15042,GATA1,SH3BP5L,301076.33042602503
14328,GATA1,KAT7,301013.0620675826
13813,GATA1,CSF3R,300990.82781547855
15071,GATA1,SLC25A37,300987.6117897278
14204,GATA1,HERC4,300980.7032899669
41163,MYC,ZKSCAN3,300974.65053911903
13875,GATA1,DDX60,300956.4441327605
13442,GATA1,ABCG2,300911.12199208775
39503,MYC,GATA2,300893.91597272427
39404,MYC,FAAP100,300889.7587648122
15355,GATA1,TSPAN2,300831.01912848075
13737,GATA1,CHST2,300801.3205203133
53719,SPI1,I830077J02RIK,300714.05090836214
55211,STAT3,6720489N17RIK,300667.16741144337
30307,IKZF1,INKA1,300640.9600284779
39383,MYC,ERP29,300636.8840160192
40009,MYC,MTCH2,300633.01807745127
40250,MYC,PHACTR2,300595.3384159295
14951,GATA1,RNF19A,300574.7098169493
55000,SPI1,TSPOAP1,300557.86722912564
39044,MYC,CD48,300512.4855270318
14141,GATA1,GPC1,300503.7587303245
34926,JUN,PADI4,300492.7385698126
14666,GATA1,OTUD4,300455.220563901
40375,MYC,PRPF39,300452.0338986031
14799,GATA1,PPM1D,300425.64106779825
40740,MYC,SPPL2A,300348.686239489
15420,GATA1,USP20,300295.27291282755
52772,SPI1,9530068E07RIK,300270.041633119
13494,GATA1,ANAPC2,300233.969903455
39515,MYC,GCDH,300231.0134244486
40630,MYC,SLC14A1,300227.0945278181
53379,SPI1,EMB,300215.03507154767
14262,GATA1,IFIT3,300203.5764749092
30973,IKZF1,RETREG2,300193.88609895867
14252,GATA1,ICE2,300187.4169381121
36630,MEIS1,INKA1,300116.37730409316
15489,GATA1,ZFAND5,300091.05527765414
13767,GATA1,CNN3,299892.2969454527
40330,MYC,PPA1,299862.95488955616
14969,GATA1,RPTOR,299853.90315655165
15265,GATA1,TIPIN,299792.44133109256
13836,GATA1,CTSZ,299788.7290050717
33955,JUN,CRIP1,299637.3712212321
14346,GATA1,KIT,299555.9641783575
25317,HCFC1,ZFP101,299430.28462103294
39828,MYC,KLHL6,299392.5548987386
14890,GATA1,RAD21,299389.4852157285
36740,MEIS1,LYZ2,299364.84891893243
36013,MEIS1,ATP5F1,299348.3359614037
53807,SPI1,ITM2A,299322.93836468714
34944,JUN,PBLD2,299254.61050941446
40176,MYC,OSBPL8,299225.2868580972
13817,GATA1,CST3,299222.96654907794
14807,GATA1,PPP1R16B,299191.6797800458
53317,SPI1,DOCK2,299163.0891996619
33936,JUN,CORO1A,299017.1507310736
54225,SPI1,PADI4,298925.9735361895
14600,GATA1,NFXL1,298860.3100156525
13790,GATA1,COX4I1,298808.43671141326
41150,MYC,ZFP808,298793.49329489644
39598,MYC,GSTT1,298781.5247727546
9659,ESR1,PIMREG,298711.749494027
35679,JUN,TSPOAP1,298679.4368881526
57277,STAT3,TGTP2,298659.5188093606
13759,GATA1,CLN5,298638.8608350984
13901,GATA1,DOK2,298541.6455381757
18217,GFI1,CLEC14A,298539.26454178075
52764,SPI1,2210016L21RIK,298535.1502169934
41049,MYC,USP48,298327.75361358543
53687,SPI1,HLF,298279.1973550305
39100,MYC,CHMP3,298219.9839562464
15492,GATA1,ZFP24,298187.6047774405
13859,GATA1,DARS,298115.2441980483
15322,GATA1,TOP2A,298037.14638753294
34297,JUN,GM2A,298012.1870263097
39499,MYC,GARS,298011.62045904726
1231,CBFB,NXPE2,297942.21975606494
39606,MYC,GYPA,297933.16308934323
15295,GATA1,TMEM50B,297907.29438484326
48886,SATB1,CHIL5,297906.83840835874
14336,GATA1,KDM8,297873.6849305467
13596,GATA1,BIRC5,297851.03378621564
15348,GATA1,TRPC6,297823.32037912885
27100,HDAC2,RETREG2,297578.83111902507
14413,GATA1,LYSMD3,297440.732426853
14463,GATA1,MEX3C,297426.9948353744
13844,GATA1,CYC1,297264.6847950149
54648,SPI1,SIGIRR,297202.0057532092
23227,HCFC1,9530068E07RIK,297172.9739805233
34584,JUN,LARS2,297076.4181757864
13734,GATA1,CHORDC1,297027.2944497827
15047,GATA1,SHMT1,297020.2866899678
40442,MYC,RAN,296966.36069898406
35190,JUN,RESF1,296926.8493543639
13605,GATA1,BTBD10,296910.32640210685
25579,HDAC2,BIN2,296902.407497569
14762,GATA1,PLEKHB1,296899.54676023853
15188,GATA1,STK25,296862.2845359535
23902,HCFC1,GDF3,296798.1100237751
15111,GATA1,SLCO3A1,296790.8967050909
13481,GATA1,ALAS1,296774.10190394806
15519,GATA1,ZSCAN12,296715.3796559804
13745,GATA1,CKS2,296712.9180066403
14286,GATA1,IL7R,296623.80233012687
14270,GATA1,IKZF1,296622.5119494244
14082,GATA1,GABBR1,296600.0394731907
15417,GATA1,USP11,296528.57223428483
15162,GATA1,SPTY2D1,296513.08766585524
14493,GATA1,MORC3,296482.3567531257
23219,HCFC1,2210016L21RIK,296462.23380054766
40996,MYC,TXNIP,296450.1255050083
13582,GATA1,B3GNT5,296420.97433570994
14454,GATA1,MED22,296420.6169995154
14005,GATA1,FAM102B,296402.9685619078
15472,GATA1,XRCC2,296288.1445313992
26676,HDAC2,NAIP5,296194.58652654034
53399,SPI1,EPX,296112.118462199
39963,MYC,MFSD2B,296101.92624358134
14970,GATA1,RRAD,296043.9449464601
54216,SPI1,OTULINL,296008.70806842414
14745,GATA1,PKIA,295998.74191785214
13453,GATA1,ACAP1,295959.23641634587
15235,GATA1,TCF12,295954.80941793584
15211,GATA1,TAB1,295913.67605154344
13587,GATA1,BANK1,295855.6287719432
40449,MYC,RARS,295827.7623536334
39999,MYC,MRPL20,295779.0409360649
35153,JUN,RAB44,295768.98512210394
35162,JUN,RAMP1,295756.4292711156
15331,GATA1,TPX2,295740.96355752094
34917,JUN,OTULINL,295657.93743123556
13599,GATA1,BLZF1,295629.6533329251
15024,GATA1,SERPINB9,295589.61182712705
38750,MYC,5430427O19RIK,295583.5462480713
15170,GATA1,SSR2,295539.7832800011
39945,MYC,MEIS1,295520.3408003887
13786,GATA1,COPS8,295216.5528400386
29595,IKZF1,BIN2,295023.21254846297
32577,IRF1,MNDAL,294964.115303533
14532,GATA1,MYNN,294930.74344044767
14251,GATA1,ICE1,294921.3137353143
39696,MYC,IARS2,294825.5310194119
31812,IRF1,CASP12,294788.35632306914
2944,E2F4,IL1RL1,294766.08690511924
34829,JUN,NEURL3,294754.3842510113
19543,GFI1,SLC16A2,294721.3849000177
30527,IKZF1,MMRN1,294621.42090656125
24900,HCFC1,SLC38A5,294559.1062948911
13782,GATA1,COMT,294523.2610666196
14966,GATA1,RPS27L,294499.31954158616
24268,HCFC1,METTL27,294416.28672031534
40389,MYC,PSMC2,294276.67365889036
15084,GATA1,SLC2A6,294253.2737196421
15533,GATA2,6720489N17RIK,294216.1876360989
26051,HDAC2,FAM234B,294207.64813990117
13920,GATA1,E2F6,294194.6110277068
15193,GATA1,STT3A,294193.45961108
29786,IKZF1,COX6B1,294023.8850972051
14765,GATA1,PLEKHO2,294020.4691889063
10478,ESR1,ZFP658,293925.8660133184
40900,MYC,TMEM33,293853.85648729594
38751,MYC,6720489N17RIK,293844.21811990737
35556,JUN,TFEC,293634.40784980374
14973,GATA1,RRM2,293572.40930498834
38792,MYC,ADCY7,293514.8454497256
34995,JUN,PIK3IP1,293506.23353763117
15377,GATA1,TXN2,293467.1539436887
15281,GATA1,TMEM154,293462.6872412571
14686,GATA1,PARD3B,293446.28948033036
33951,JUN,CRACR2B,293356.8574595353
13803,GATA1,CREBRF,293313.24130390066
14242,GATA1,HSPE1,293288.6446625106
40564,MYC,SDHAF2,293279.0231970816
14678,GATA1,PAG1,293237.94262690906
8309,ESR1,ADORA2A,293233.85315844824
41043,MYC,USP25,293225.1118893808
39254,MYC,DCTD,293182.9572715715
13736,GATA1,CHST11,293175.24997678
53079,SPI1,CD84,293167.7623842335
40007,MYC,MT2,293069.6270176622
53819,SPI1,JPT1,293054.0109510811
35264,JUN,SAMD9L,293031.8646761683
13922,GATA1,EAF1,292914.1364786332
14780,GATA1,POLD1,292909.74918424484
45012,NRF1,DRC7,292873.4554928597
39858,MYC,LEPROT,292867.3536976591
13845,GATA1,CYFIP2,292861.90583819954
40845,MYC,TFG,292799.5673775638
40965,MYC,TSC22D1,292748.46284717944
13578,GATA1,AURKB,292628.92263936653
14538,GATA1,MYOF,292551.9563934671
23609,HCFC1,CRYZL2,292483.945147742
13515,GATA1,AP1M1,292479.61566608574
13972,GATA1,EPRS,292466.07659471524
34624,JUN,LTB,292450.74354654364
40349,MYC,PPP6C,292410.80224020476
25801,HDAC2,COX6B1,292406.8629382644
15083,GATA1,SLC2A3,292224.3783631379
14402,GATA1,LRRC59,292186.1632423341
29726,IKZF1,CHIL5,292173.63887929235
13679,GATA1,CD38,292151.22370331344
33660,JUN,ARHGEF6,292116.2512706526
38857,MYC,API5,292056.85702898836
38961,MYC,BTK,292045.7093568165
35623,JUN,TMSB4X,292019.35644690704
8602,ESR1,CLEC14A,291966.6370926347
17147,GATA2,RAB38,291922.71940499137
37559,MEIS1,TREML2,291904.9057898543
39553,MYC,GNAI3,291696.821640576
34950,JUN,PCP4L1,291695.79547110887
34122,JUN,EMB,291680.1557268953
14453,GATA1,MED16,291667.64857206144
40709,MYC,SMYD5,291494.28353026
23371,HCFC1,ATP5F1,291487.52304545685
14043,GATA1,FES,291372.4491713588
33999,JUN,CYBC1,291352.96016265324
9365,ESR1,METTL27,291315.67618393234
23908,HCFC1,GGTA1,291302.84993577405
40104,MYC,NHP2,291283.96058474557
8960,ESR1,GBP5,291255.2088487315
24732,HCFC1,RETREG2,291046.61733275035
40145,MYC,NUDT19,290988.21628429857
24741,HCFC1,RGS18,290879.8875628502
25650,HDAC2,CCL9,290873.0374957483
26866,HDAC2,PDZK1IP1,290826.75520584255
13435,GATA1,AAR2,290763.9453360972
15178,GATA1,STAM,290560.422521302
57497,STAT3,VWF,290519.0727018846
34696,JUN,MFNG,290366.5273520015
13797,GATA1,CPQ,290346.9141450709
30560,IKZF1,MTREX,290284.2699594643
14972,GATA1,RRM1,290283.7053426608
